Reason for absence;Month of absence;Day of the week;Seasons;Transportation expense;Distance from Residence to Work;Service time;Age;Work load Average/day ;Hit target;Disciplinary failure;Son;Social drinker;Social smoker;Pet;Body mass index;Gabarito_Horas_Falta
27,0;1;2,0;2;178,0;26,0;9;30,0;313,2080675144018;96;0;0;0;0;0;19;2
11,0;3;2,0;2;181,0;22,0;17;40,0;343,27079086976994;95;0;2;0;1;0;22;40
27,0;1;2,0;2;180,0;27,0;9;30,0;313,2122872048253;96;0;0;0;0;0;19;1
22,0;3;3,0;2;179,0;24,0;17;40,0;244,02307227727152;98;0;2;0;1;0;22;9
23,0;2;6,0;2;226,0;21,0;17;40,0;261,68547279651034;97;0;2;0;1;0;22;2
0,0;9;4,0;4;368,0;19,0;11;30,0;242,7599226057661;92;1;3;1;0;0;25;1
27,0;2;5,0;2;179,0;51,0;18;38,0;262,17866974587696;97;0;0;1;0;0;31;2
28,0;3;2,0;2;175,0;26,0;18;38,0;245,7737906338784;98;0;0;1;0;0;31;15
28,0;10;4,0;4;226,0;51,0;18;38,0;283,42319148318506;91;0;0;1;0;0;31;3
13,0;6;3,0;1;236,0;11,0;14;38,0;253,64956197249188;95;0;1;0;0;1;29;8
22,0;3;4,0;2;290,0;31,0;12;40,0;348,4897499160781;95;0;1;1;0;1;25;8
14,0;10;4,0;4;286,0;47,0;29;49,0;283,68517349472376;91;0;0;0;0;2;36;4
0,0;4;2,0;3;229,0;29,0;12;48,0;327,2779118409431;96;1;1;0;1;5;33;0
28,0;12;3,0;4;111,0;14,0;18;50,0;236,1597365995763;93;0;1;1;0;0;31;1
11,0;3;4,0;3;223,0;26,0;9;28,0;339,2875624462144;95;0;1;0;0;2;24;17
8,0;11;3,0;4;118,0;10,0;10;37,0;268,0882341879893;93;0;0;0;0;0;28;8
0,0;10;4,0;4;112,0;13,0;18;50,0;252,19119936349023;93;1;1;1;0;0;31;0
23,0;7;6,0;1;226,0;13,0;18;50,0;233,6147924670886;92;0;1;1;0;0;31;1
28,0;11;3,0;4;225,0;25,0;9;28,0;308,5653122522502;93;0;1;0;0;2;24;3
13,0;1;4,0;2;284,0;35,0;13;33,0;312,74458836650143;96;0;2;1;0;1;30;8
27,0;5;6,0;3;174,0;25,0;9;30,0;238,5522347381172;99;0;0;0;0;0;19;2
28,0;7;3,0;1;245,0;26,0;16;41,0;232,9033747110607;92;0;0;1;0;0;23;2
13,0;5;4,0;3;290,0;36,0;13;34,0;380,9657292325484;92;0;2;1;0;1;30;9
27,0;2;4,0;2;180,0;51,0;18;38,0;266,9234836829589;97;0;0;1;0;0;31;2
23,0;6;4,0;1;222,0;26,0;9;29,0;251,9827758239562;95;0;1;0;0;2;24;2
25,0;1;6,0;2;182,0;21,0;17;39,0;310,5529238467132;96;0;2;0;1;0;22;2
28,0;6;2,0;3;181,0;52,0;18;38,0;253,7665758844886;95;0;0;1;0;0;31;24
13,0;9;4,0;1;179,0;51,0;18;39,0;294,4450123646565;81;0;0;1;0;0;31;8
26,0;4;2,0;3;247,0;25,0;14;47,0;237,39939263085725;98;0;2;0;0;1;32;5
22,0;12;4,0;4;363,0;53,0;3;28,0;259,0280707697542;97;0;1;1;0;4;27;9
26,0;2;5,0;2;245,0;25,0;16;40,0;252,79509965829013;96;0;0;1;0;0;23;8
13,0;2;5,0;2;182,0;26,0;9;30,0;264,62472131469985;97;0;0;0;0;0;19;2
23,0;5;5,0;3;360,0;52,0;3;28,0;245,45248519175675;99;0;1;1;0;4;27;1
27,0;3;2,0;2;176,0;51,0;18;38,0;218,4329897610909;99;0;0;1;0;0;31;3
25,0;3;2,0;2;235,0;16,0;8;32,0;223,19421468672783;99;0;0;0;0;0;25;3
7,0;5;2,0;3;362,0;51,0;3;27,0;236,88827515038227;99;0;1;1;0;4;27;8
23,0;5;4,0;3;181,0;27,0;9;30,0;246,00474954302365;99;0;0;0;0;0;19;4
23,0;4;3,0;3;362,0;51,0;3;29,0;245,88105716068725;91;0;1;1;0;4;27;1
28,0;9;6,0;4;294,0;30,0;12;40,0;295,1031831161243;81;0;1;1;0;1;25;4
28,0;2;6,0;2;264,0;52,0;11;36,0;252,7565739678872;96;0;4;1;0;0;23;3
24,0;11;4,0;4;298,0;36,0;13;33,0;268,23833755513226;93;0;2;1;0;1;30;7
23,0;6;2,0;3;125,0;9,0;10;37,0;253,84948343923924;95;0;0;0;0;0;28;3
23,0;11;3,0;4;235,0;26,0;9;28,0;267,4726387706879;93;0;1;0;0;2;24;2
28,0;4;4,0;3;286,0;31,0;12;41,0;325,33351804258126;96;0;1;1;0;1;25;0
25,0;6;2,0;1;120,0;10,0;10;37,0;277,0199066586705;96;0;0;0;0;0;28;3
19,0;6;5,0;3;112,0;26,0;18;50,0;279,6312359731899;96;0;1;1;0;0;31;25
8,0;5;4,0;3;117,0;11,0;10;37,0;238,54715602856248;99;0;0;0;0;0;28;3
10,0;10;6,0;4;363,0;17,0;12;31,0;284,89398800021826;91;0;3;1;0;0;25;8
23,0;9;2,0;1;177,0;26,0;9;30,0;260,3789513047196;87;0;0;0;0;0;19;3
6,0;11;3,0;4;183,0;51,0;18;38,0;281,2034977311176;97;0;0;1;0;0;31;9
7,0;10;2,0;4;117,0;10,0;10;37,0;263,34650919284434;88;0;0;0;0;0;28;3
23,0;9;3,0;4;226,0;26,0;9;28,0;245,35176789760976;92;0;1;0;0;2;24;2
13,0;6;2,0;1;189,0;26,0;9;30,0;277,6171112633581;96;0;0;0;0;0;19;3
23,0;7;5,0;1;176,0;26,0;9;30,0;230,3189372938892;92;0;0;0;0;0;19;2
23,0;9;6,0;4;180,0;49,0;18;38,0;241,34327457327413;92;0;0;1;0;0;31;3
28,0;12;5,0;4;173,0;51,0;18;38,0;238,6075735115917;93;0;0;1;0;0;31;1
13,0;2;3,0;2;183,0;51,0;17;38,0;265,35840314237447;97;0;0;1;0;0;31;8
26,0;10;3,0;4;372,0;16,0;12;31,0;284,16939415607817;91;0;3;1;0;0;25;8
11,0;2;4,0;2;155,0;27,0;6;29,0;252,4628487434515;96;0;0;1;1;0;22;16
10,0;4;2,0;3;120,0;10,0;10;37,0;246,9806302998232;91;0;0;0;0;0;28;7
28,0;4;4,0;3;294,0;30,0;12;39,0;327,4160971931165;96;0;1;1;0;1;25;2
23,0;2;6,0;2;180,0;22,0;17;40,0;264,411740936213;97;0;2;0;1;0;22;2
27,0;3;2,0;2;181,0;50,0;17;38,0;223,5331148631059;99;0;0;1;0;0;31;1
28,0;12;2,0;4;181,0;51,0;18;38,0;238,1302815769837;93;0;0;1;0;0;31;2
5,0;5;3,0;3;124,0;13,0;18;50,0;239,4131508327017;99;0;1;1;0;0;31;3
10,0;10;2,0;4;357,0;53,0;3;28,0;266,1668189479011;88;0;1;1;0;4;27;9
13,0;2;3,0;2;177,0;49,0;18;38,0;268,3803219183615;97;0;0;1;0;0;31;9
9,0;11;3,0;4;121,0;10,0;10;37,0;270,1541091933735;93;0;0;0;0;0;28;8
13,0;6;4,0;3;117,0;26,0;18;50,0;378,2614320513824;94;0;1;1;0;0;31;80
28,0;8;3,0;1;241,0;24,0;16;41,0;253,65547239266732;93;0;0;1;0;0;23;2
14,0;9;2,0;4;289,0;29,0;12;40,0;239,9139256956325;92;0;1;1;0;1;25;33
28,0;11;3,0;4;220,0;25,0;9;29,0;305,79251796243113;93;0;1;0;0;2;24;3
19,0;3;3,0;2;161,0;26,0;6;29,0;343,43967639031257;95;0;0;1;1;0;22;4
12,0;2;4,0;2;235,0;50,0;1;31,0;263,71288477140354;97;0;1;1;0;8;21;3
7,0;2;4,0;2;222,0;26,0;9;28,0;251,06587202581704;96;0;1;0;0;2;24;1
23,0;7;5,0;1;289,0;37,0;13;33,0;240,47628051630755;97;0;2;1;0;1;30;2
23,0;1;4,0;2;223,0;25,0;9;28,0;308,2917823456112;95;0;1;0;0;2;24;1
23,0;7;6,0;1;176,0;51,0;18;37,0;238,7933882871453;97;0;0;1;0;0;31;2
0,0;9;4,0;4;367,0;18,0;12;31,0;242,63217538425363;92;1;3;1;0;0;25;0
23,0;2;3,0;2;248,0;24,0;14;47,0;263,4795283359437;97;0;2;0;0;1;32;1
23,0;3;2,0;2;248,0;25,0;14;48,0;222,9716815195337;99;0;2;0;0;1;32;2
6,0;3;5,0;2;298,0;36,0;13;33,0;342,88633425329255;95;0;2;1;0;1;30;8
16,0;4;3,0;3;177,0;22,0;17;40,0;243,824109014236;91;0;2;0;1;0;22;2
14,0;11;2,0;4;300,0;31,0;12;40,0;307,0306319386413;93;0;1;1;0;1;25;39
23,0;2;5,0;2;202,0;30,0;13;33,0;299,5847181354305;99;0;2;0;0;2;25;9
13,0;12;6,0;4;174,0;26,0;9;30,0;280,2251834996507;98;0;0;0;0;0;19;1
28,0;3;2,0;2;226,0;51,0;18;38,0;246,325628025808;98;0;0;1;0;0;32;15
1,0;7;4,0;1;117,0;13,0;18;50,0;276,3588195322276;98;0;1;1;0;0;31;7
19,0;4;3,0;3;292,0;36,0;13;33,0;326,50906820676823;96;0;2;1;0;1;30;9
7,0;2;2,0;2;227,0;24,0;9;28,0;262,6705229558829;97;0;1;0;0;2;24;3
23,0;10;3,0;4;222,0;26,0;9;28,0;285,2079911492469;91;0;1;0;0;2;24;3
23,0;8;5,0;1;332,0;16,0;4;28,0;249,16160334727672;93;0;0;0;0;0;25;16
23,0;9;3,0;4;233,0;27,0;9;28,0;243,10787730378308;92;0;1;0;0;2;24;2
23,0;9;3,0;4;226,0;28,0;9;28,0;244,9519694796928;92;0;1;0;0;2;24;2
23,0;3;6,0;2;221,0;26,0;9;29,0;342,55742676659617;95;0;1;0;0;2;24;0
28,0;2;5,0;2;226,0;27,0;9;28,0;268,26006124651354;97;0;1;0;0;2;24;2
14,0;3;2,0;2;281,0;5,0;14;40,0;346,751439040072;95;0;2;1;1;0;24;7
28,0;11;2,0;4;245,0;24,0;14;47,0;306,0766929912233;93;0;2;0;0;1;32;2
25,0;7;2,0;1;152,0;27,0;6;29,0;271,3589586995301;98;0;0;1;1;0;22;3
10,0;10;6,0;4;222,0;24,0;9;28,0;282,7580101576392;90;0;1;0;0;2;24;3
18,0;8;3,0;1;231,0;26,0;16;58,0;260,8672402990685;94;0;2;0;0;1;22;7
23,0;9;6,0;1;226,0;49,0;18;38,0;294,4064079640637;81;0;0;1;0;0;31;4
22,0;9;6,0;1;261,0;51,0;11;37,0;238,42858966878885;92;0;4;1;0;0;23;7
28,0;12;2,0;2;158,0;27,0;6;29,0;238,35012335767945;93;0;0;1;1;0;22;2
13,0;3;4,0;2;270,0;51,0;11;36,0;342,2964042220269;95;0;4;1;0;0;23;8
10,0;6;4,0;1;110,0;10,0;10;37,0;275,9909055818485;96;0;0;0;0;0;28;3
25,0;8;2,0;1;251,0;26,0;14;47,0;265,2607951580523;94;0;2;0;0;1;32;1
25,0;3;5,0;2;226,0;25,0;9;28,0;220,8600478896353;99;0;1;0;0;2;24;1
14,0;7;6,0;1;251,0;25,0;16;40,0;237,98598422929933;97;0;0;1;0;0;23;8
13,0;4;4,0;3;244,0;25,0;16;41,0;325,68080776889616;96;0;0;1;0;0;23;25
23,0;7;6,0;1;175,0;51,0;18;39,0;239,59526630325925;97;0;0;1;0;0;31;2
23,0;2;5,0;2;180,0;29,0;13;33,0;303,4061318759778;99;0;2;0;0;2;25;9
28,0;7;3,0;1;226,0;10,0;10;38,0;229,43455326782416;92;0;0;0;0;0;28;8
27,0;3;5,0;2;222,0;26,0;9;28,0;221,77132719453343;99;0;1;0;0;2;24;2
25,0;2;2,0;2;154,0;13,0;14;34,0;263,18645933133223;97;0;2;1;0;0;25;5
13,0;12;3,0;4;184,0;50,0;18;38,0;281,11960788729084;98;0;0;1;0;0;31;33
21,0;11;3,0;4;180,0;52,0;18;37,0;269,6738660262734;93;0;0;1;0;0;31;2
11,0;9;2,0;1;178,0;26,0;18;38,0;294,7452182465069;81;0;0;1;0;0;31;8
0,0;11;3,0;4;281,0;5,0;14;39,0;281,5041487390952;97;1;2;1;1;0;24;0
28,0;9;5,0;4;117,0;12,0;18;50,0;294,0769335134713;81;0;1;1;0;0;31;1
23,0;1;5,0;2;187,0;40,0;7;27,0;307,2144419197972;95;0;0;0;0;0;21;2
25,0;2;2,0;2;241,0;16,0;8;32,0;263,6743787083984;97;0;0;0;0;0;25;4
1,0;7;3,0;1;257,0;50,0;11;36,0;237,75415082489084;97;0;4;1;0;0;23;10
0,0;7;5,0;1;250,0;26,0;11;36,0;276,38472920428745;98;1;4;1;0;0;23;1
23,0;9;5,0;1;179,0;51,0;18;38,0;298,44581721939727;81;0;0;1;0;0;31;0
23,0;4;5,0;3;157,0;12,0;14;34,0;327,12988603593993;96;0;2;1;0;0;25;1
28,0;3;2,0;2;176,0;51,0;18;38,0;244,5737649487604;98;0;0;1;0;0;31;2
23,0;2;3,0;2;247,0;24,0;16;41,0;251,4388101396259;96;0;0;1;0;0;23;2
28,0;3;6,0;2;242,0;26,0;16;42,0;240,39106312812345;98;0;0;1;0;0;23;2
23,0;10;3,0;4;121,0;10,0;10;37,0;255,83711783066232;93;0;0;0;0;0;28;3
23,0;3;6,0;2;180,0;27,0;9;29,0;222,25521252457705;99;0;0;0;0;0;19;2
26,0;7;3,0;1;287,0;36,0;13;33,0;237,8309506056534;97;0;2;1;0;1;31;5
13,0;6;5,0;3;172,0;26,0;9;30,0;276,74293472507213;96;0;0;0;0;0;19;1
28,0;3;6,0;2;260,0;49,0;11;36,0;244,98332808995843;98;0;4;1;0;0;23;3
13,0;1;4,0;2;290,0;37,0;13;33,0;314,26582414721906;96;0;2;1;0;1;30;8
23,0;7;5,0;1;178,0;25,0;9;30,0;232,5794151922794;92;0;0;0;0;0;19;2
1,0;7;3,0;1;328,0;16,0;4;29,0;277,6125865242031;98;0;0;0;0;0;25;9
13,0;11;6,0;4;242,0;24,0;16;41,0;284,263099031934;97;0;0;1;0;0;23;8
28,0;12;6,0;4;183,0;53,0;18;38,0;236,7454778355556;93;0;0;1;0;0;31;2
26,0;4;6,0;3;328,0;16,0;4;28,0;240,406532586116;98;0;0;0;0;0;25;4
27,0;2;6,0;2;181,0;51,0;18;38,0;264,2120284990877;97;0;0;1;0;0;31;1
10,0;10;6,0;4;224,0;27,0;9;28,0;282,59619912786286;91;0;1;0;0;2;24;3
0,0;9;3,0;4;288,0;35,0;13;33,0;240,88170623872332;92;1;2;1;0;1;30;-1
23,0;10;4,0;4;221,0;26,0;9;28,0;255,6817865058076;93;0;1;0;0;2;24;2
23,0;6;2,0;3;119,0;10,0;10;37,0;251,81192337698548;95;0;0;0;0;0;28;3
0,0;5;4,0;3;389,0;16,0;9;51,0;379,29746045253984;92;1;0;0;0;0;24;0
13,0;12;3,0;2;235,0;20,0;13;43,0;237,2351599322168;93;0;1;1;0;0;38;9
10,0;10;2,0;4;253,0;24,0;14;47,0;285,20516203926184;91;0;2;0;0;1;32;8
28,0;12;2,0;2;152,0;26,0;6;29,0;237,7897632747026;93;0;0;1;1;0;22;1
11,0;7;3,0;1;237,0;12,0;14;37,0;264,1427785518084;94;0;1;0;0;1;29;3
27,0;5;6,0;3;183,0;26,0;9;30,0;238,20583079077548;99;0;0;0;0;0;19;3
10,0;4;2,0;3;119,0;26,0;10;37,0;248,4757988880487;91;0;0;0;0;0;28;8
19,0;5;6,0;3;299,0;27,0;13;43,0;238,9955748382089;99;0;2;1;1;1;25;64
1,0;11;6,0;4;236,0;17,0;8;32,0;267,39603627825943;93;0;0;0;0;0;25;8
0,0;10;2,0;4;224,0;26,0;9;28,0;281,44494943450434;91;1;1;0;0;2;24;-1
7,0;7;2,0;1;267,0;11,0;8;33,0;229,76288779570572;92;0;0;0;0;0;25;8
18,0;1;3,0;2;151,0;12,0;14;34,0;313,06542913154027;96;0;2;1;0;0;25;7
28,0;10;4,0;4;176,0;50,0;18;38,0;287,2707898972636;91;0;0;1;0;0;31;3
26,0;10;3,0;4;368,0;17,0;12;31,0;289,0752955346994;91;0;3;1;0;0;25;7
22,0;4;6,0;3;236,0;10,0;14;37,0;245,85378977478524;91;0;1;0;0;1;29;8
13,0;2;5,0;2;184,0;27,0;9;30,0;264,83892918455416;97;0;0;0;0;0;19;2
23,0;11;4,0;4;228,0;26,0;9;28,0;305,79687100960746;93;0;1;0;0;2;24;2
19,0;6;2,0;3;249,0;25,0;16;41,0;379,8153882442921;94;0;0;1;0;0;23;7
10,0;6;4,0;3;122,0;8,0;10;37,0;277,91494594957777;96;0;0;0;0;0;28;8
26,0;1;2,0;2;237,0;20,0;13;43,0;329,537669264209;100;0;1;1;0;0;38;6
17,0;3;3,0;2;184,0;26,0;17;40,0;344,0917601401019;95;0;2;0;1;0;22;9
22,0;7;6,0;1;226,0;52,0;3;27,0;229,45946131181893;92;0;1;1;0;4;28;8
22,0;3;4,0;2;298,0;33,0;12;40,0;342,7618740096781;95;0;1;1;0;1;25;8
26,0;1;2,0;2;118,0;13,0;18;50,0;328,8286014685422;100;0;1;1;0;0;31;4
28,0;11;6,0;4;180,0;50,0;18;38,0;270,3623722927039;93;0;0;1;0;0;31;1
19,0;7;2,0;1;163,0;12,0;14;34,0;242,9904496614241;97;0;2;1;0;0;25;40
14,0;3;5,0;3;282,0;5,0;14;39,0;340,01389657011777;95;0;2;1;1;0;24;17
23,0;5;4,0;3;246,0;25,0;14;48,0;248,5698430529257;99;0;2;0;0;1;32;0
23,0;11;5,0;4;287,0;32,0;12;40,0;310,6959025040283;93;0;1;1;0;1;25;5
28,0;4;6,0;3;301,0;27,0;13;43,0;239,630456779452;98;0;2;1;1;1;25;9
27,0;1;5,0;2;119,0;9,0;10;37,0;304,7949547563575;95;0;0;0;0;0;28;2
28,0;12;4,0;4;291,0;31,0;12;40,0;283,3407373292055;98;0;1;1;0;1;25;2
23,0;8;3,0;1;292,0;37,0;13;33,0;265,77134586382834;94;0;2;1;0;1;30;4
28,0;11;3,0;4;188,0;51,0;17;38,0;283,0986992379298;97;0;0;1;0;0;31;1
23,0;10;2,0;4;236,0;21,0;13;43,0;262,77342700542863;88;0;1;1;0;0;38;1
13,0;12;3,0;2;237,0;20,0;13;43,0;238,19280435373;93;0;1;1;0;0;38;9
22,0;4;2,0;3;369,0;18,0;12;31,0;240,541748763146;98;0;3;1;0;0;25;4
26,0;10;3,0;4;372,0;16,0;12;31,0;283,1072514974111;91;0;3;1;0;0;25;8
27,0;2;2,0;2;177,0;51,0;18;38,0;248,79207759821503;96;0;0;1;0;0;31;2
13,0;5;2,0;3;231,0;21,0;13;43,0;249,2614993956704;99;0;1;1;0;0;38;15
23,0;10;4,0;4;185,0;50,0;18;38,0;249,9701983713861;93;0;0;1;0;0;31;8
27,0;2;6,0;2;178,0;52,0;18;38,0;267,0284721768253;97;0;0;1;0;0;31;3
13,0;6;5,0;3;182,0;26,0;9;30,0;280,1523484494611;96;0;0;0;0;0;19;2
28,0;12;4,0;4;294,0;30,0;12;40,0;281,71939875351194;98;0;1;1;0;1;25;2
13,0;8;5,0;1;121,0;13,0;18;50,0;266,0511885665851;94;0;1;1;0;0;31;3
23,0;2;3,0;2;249,0;24,0;14;47,0;264,4588401107915;97;0;2;0;0;1;32;2
11,0;5;2,0;3;227,0;26,0;9;28,0;240,9059014038164;99;0;1;0;0;2;24;0
14,0;9;2,0;4;293,0;31,0;12;40,0;236,6767212339601;92;0;1;1;0;1;25;32
24,0;10;2,0;4;287,0;36,0;13;33,0;265,2052149442235;88;0;2;1;0;1;30;8
23,0;11;4,0;4;223,0;25,0;9;28,0;306,92852279849154;93;0;1;0;0;2;24;3
19,0;12;6,0;2;243,0;25,0;16;41,0;262,8826901044326;97;0;0;1;0;0;23;8
0,0;5;4,0;3;336,0;15,0;4;28,0;379,4797179212391;92;1;0;0;0;0;25;0
28,0;12;5,0;4;231,0;27,0;9;28,0;260,43495485524727;97;0;1;0;0;2;24;3
5,0;6;4,0;1;182,0;51,0;18;38,0;256,5138610979229;95;0;0;1;0;0;31;8
11,0;3;3,0;3;227,0;27,0;9;28,0;341,3645491634925;95;0;1;0;0;2;24;8
0,0;10;3,0;4;288,0;26,0;12;40,0;265,0290808919257;88;1;1;1;0;1;25;0
27,0;2;5,0;2;179,0;52,0;18;38,0;264,7999895789818;97;0;0;1;0;0;31;2
27,0;3;4,0;2;178,0;51,0;18;38,0;219,93227583265377;99;0;0;1;0;0;31;2
26,0;6;3,0;3;230,0;20,0;13;43,0;255,4365503087079;95;0;1;1;0;0;38;8
23,0;7;6,0;1;179,0;52,0;18;38,0;237,4814777267245;97;0;0;1;0;0;31;2
23,0;2;5,0;2;193,0;29,0;13;33,0;303,0054395358084;99;0;2;0;0;2;25;7
23,0;2;6,0;2;184,0;43,0;7;27,0;301,8867904958521;99;0;0;0;0;0;21;1
25,0;3;5,0;2;230,0;27,0;9;28,0;223,71759965736103;99;0;1;0;0;2;24;3
7,0;6;4,0;3;116,0;15,0;24;46,0;275,1980768665204;96;0;2;1;1;0;25;9
23,0;10;5,0;4;114,0;14,0;18;50,0;262,2122642409277;88;0;1;1;0;0;31;2
23,0;7;5,0;1;286,0;35,0;13;33,0;240,7011576532804;97;0;2;1;0;1;30;2
28,0;2;6,0;2;259,0;26,0;11;36,0;301,1101387603056;99;0;4;1;0;0;23;2
18,0;1;3,0;2;158,0;11,0;14;34,0;309,70751531958695;95;0;2;1;0;0;25;7
23,0;10;4,0;4;252,0;25,0;14;47,0;257,03836743892253;93;0;2;0;0;1;32;1
13,0;6;2,0;3;292,0;31,0;12;40,0;256,01239219070175;95;0;1;1;0;1;25;39
13,0;8;5,0;1;115,0;12,0;18;50,0;264,8734306351736;94;0;1;1;0;0;31;4
27,0;3;6,0;2;176,0;52,0;18;38,0;221,7663769672035;99;0;0;1;0;0;31;2
13,0;5;4,0;3;118,0;14,0;18;50,0;380,2441968964249;92;0;1;1;0;0;31;24
28,0;8;6,0;1;257,0;50,0;11;36,0;263,75457481470016;94;0;4;1;0;0;23;5
13,0;3;2,0;3;178,0;26,0;9;30,0;221,09746301879403;99;0;0;0;0;0;19;2
23,0;9;3,0;1;226,0;43,0;7;27,0;242,087073985428;92;0;0;0;0;0;21;3
23,0;2;3,0;2;293,0;32,0;12;39,0;249,9110650752633;96;0;1;1;0;1;25;2
13,0;5;4,0;3;291,0;35,0;13;33,0;377,5402705393486;92;0;2;1;0;1;30;8
22,0;7;6,0;1;362,0;50,0;3;28,0;231,20606256517945;92;0;1;1;0;4;27;7
27,0;2;4,0;2;172,0;51,0;18;38,0;255,30158615321227;96;0;0;1;0;0;31;3
23,0;1;2,0;2;160,0;26,0;14;35,0;330,3881267164474;100;0;2;1;0;0;25;2
13,0;3;4,0;3;160,0;13,0;14;34,0;223,46128049958625;99;0;2;1;0;0;25;23
27,0;1;5,0;2;179,0;50,0;18;37,0;310,41590251120084;96;0;0;1;0;0;31;3
28,0;11;6,0;4;178,0;51,0;18;38,0;267,47930390633263;93;0;0;1;0;0;31;1
0,0;11;4,0;4;288,0;34,0;13;33,0;267,0557260016868;93;1;2;1;0;1;30;1
21,0;6;4,0;1;181,0;26,0;9;31,0;254,5670229487121;95;0;0;0;0;0;19;2
12,0;12;2,0;4;223,0;26,0;9;28,0;239,561741399402;93;0;1;0;0;2;24;3
28,0;10;3,0;4;115,0;14,0;18;50,0;265,89246671966896;88;0;1;1;0;0;31;2
27,0;2;5,0;2;226,0;52,0;18;38,0;265,70121342684394;97;0;0;1;0;0;31;2
23,0;8;4,0;1;251,0;25,0;14;47,0;261,56499514405107;94;0;2;0;0;1;32;2
23,0;5;4,0;3;152,0;12,0;14;34,0;240,472861177588;99;0;2;1;0;0;25;1
18,0;8;2,0;1;294,0;37,0;13;33,0;207,5847365944613;92;0;2;1;0;1;30;9
23,0;8;3,0;1;283,0;37,0;13;33,0;207,01721246761323;92;0;2;1;0;1;30;2
0,0;10;2,0;4;227,0;28,0;9;28,0;286,1622835567157;91;1;1;0;0;2;24;0
27,0;3;4,0;2;179,0;50,0;18;38,0;222,37010104164708;99;0;0;1;0;0;31;3
28,0;7;2,0;1;113,0;10,0;10;37,0;262,1626688219856;93;0;0;0;0;0;28;4
25,0;8;2,0;1;360,0;26,0;3;27,0;206,50306907773177;92;0;1;1;0;4;28;8
0,0;5;4,0;3;281,0;6,0;14;39,0;380,1903400752372;92;1;2;1;1;0;24;-1
27,0;3;2,0;2;177,0;50,0;18;38,0;218,99262845966624;99;0;0;1;0;0;31;3
18,0;5;4,0;3;231,0;13,0;16;58,0;245,16866927833544;99;0;2;0;0;1;22;8
28,0;3;3,0;2;294,0;26,0;12;32,0;345,04499772564094;95;0;0;1;0;0;23;2
28,0;3;3,0;2;294,0;50,0;12;32,0;340,2306276344044;95;0;0;1;0;0;23;2
5,0;5;3,0;3;121,0;13,0;18;51,0;233,64933067341315;99;0;1;1;0;0;31;2
25,0;2;2,0;2;159,0;14,0;14;34,0;262,3817911305046;97;0;2;1;0;0;25;4
18,0;1;3,0;2;151,0;11,0;14;34,0;315,11241176157523;96;0;2;1;0;0;25;8
13,0;2;5,0;2;184,0;51,0;18;38,0;264,5630962379822;97;0;0;1;0;0;31;9
22,0;3;4,0;2;361,0;52,0;3;28,0;243,56446678312253;98;0;1;1;0;4;27;8
26,0;10;2,0;4;286,0;37,0;13;33,0;265,8165747090712;88;0;2;1;0;1;30;8
22,0;6;2,0;3;357,0;26,0;3;27,0;379,8678545769809;94;0;1;1;0;4;27;8
7,0;5;2,0;3;359,0;51,0;3;28,0;236,04399688110087;99;0;1;1;0;4;27;9
7,0;2;4,0;2;226,0;27,0;9;28,0;247,7538317279448;96;0;1;0;0;2;24;1
19,0;5;3,0;3;226,0;25,0;9;28,0;380,4339575226045;92;0;1;0;0;2;24;8
23,0;2;3,0;2;226,0;26,0;9;28,0;299,19471086982827;99;0;1;0;0;2;24;2
7,0;9;2,0;4;286,0;31,0;12;40,0;292,54677426567616;81;0;1;1;0;1;25;39
27,0;1;5,0;2;114,0;10,0;10;37,0;304,4536911206844;95;0;0;0;0;0;28;1
14,0;3;6,0;3;249,0;26,0;14;47,0;344,3093801908649;95;0;2;0;0;1;32;4
27,0;3;5,0;2;224,0;24,0;10;27,0;223,34180052416045;99;0;1;0;0;2;24;3
0,0;5;4,0;3;226,0;50,0;11;36,0;239,82485417734824;99;1;2;0;1;4;21;0
14,0;7;3,0;1;287,0;34,0;13;33,0;267,23648501441545;93;0;2;1;0;1;30;8
23,0;10;3,0;4;120,0;9,0;10;37,0;254,20716355272947;93;0;0;0;0;0;28;3
28,0;3;6,0;2;256,0;51,0;11;37,0;247,5669860689256;98;0;4;1;0;0;23;5
8,0;8;3,0;1;362,0;53,0;3;28,0;264,3251336821498;94;0;1;1;0;4;27;8
22,0;6;5,0;3;370,0;49,0;11;37,0;379,4560001681356;94;0;2;0;1;4;21;7
28,0;3;2,0;2;184,0;52,0;18;38,0;243,967975963872;98;0;0;1;0;0;31;16
13,0;11;6,0;4;242,0;25,0;16;41,0;281,4564655756992;97;0;0;1;0;0;23;9
28,0;11;2,0;4;359,0;52,0;3;28,0;265,7159470045677;93;0;1;1;0;4;26;2
11,0;3;4,0;3;221,0;26,0;9;28,0;340,7882863549385;95;0;1;0;0;2;24;17
8,0;11;3,0;4;226,0;10,0;10;37,0;268,67893263344;93;0;0;0;0;0;28;8
14,0;5;5,0;3;227,0;14,0;15;41,0;239,91757215442172;99;0;2;1;0;2;28;9
28,0;9;3,0;1;294,0;31,0;13;40,0;301,4677395986148;81;0;1;1;0;1;25;3
11,0;11;2,0;4;151,0;12,0;14;34,0;285,1746920107402;97;0;2;1;0;0;25;119
11,0;5;2,0;3;227,0;25,0;9;28,0;238,10073594412623;99;0;1;0;0;2;24;1
22,0;5;6,0;3;221,0;16,0;15;40,0;238,8938832493524;99;0;2;1;0;2;28;8
